9276.000000,38.854700,121.716000
9277.000000,39.090100,122.004000
9279.000000,38.859800,121.334000
9280.000000,38.912400,121.612000
9281.000000,38.887600,121.637000
9284.000000,40.908000,121.891000
9288.000000,38.896000,121.612000
9289.000000,38.960300,121.644000
9292.000000,38.883100,121.701000
9294.000000,38.840200,121.644000
9295.000000,38.851200,121.672000
9296.000000,38.872000,121.627000
9301.000000,38.910000,121.661000
9302.000000,38.889800,121.664000
9303.000000,38.888500,121.703000
9305.000000,39.997400,122.923000
9306.000000,38.953800,121.632000
9308.000000,38.906800,121.630000
9309.000000,38.899200,121.658000
9362.000000,38.841200,121.565000
9363.000000,38.841900,121.622000
9371.000000,38.884800,121.654000
9376.000000,38.827500,121.656000
9378.000000,38.939000,121.701000
9381.000000,38.889200,121.664000
9385.000000,38.893300,121.562000
9387.000000,38.888000,121.516000
9389.000000,38.912000,121.584000
9390.000000,38.866400,121.676000
9391.000000,38.889100,121.669000
9394.000000,38.900900,121.432000
9396.000000,39.120000,121.790000
9397.000000,39.887300,122.996000
9398.000000,38.957400,121.494000
9415.000000,38.941200,121.671000
9416.000000,38.896900,121.640000
9418.000000,38.840900,121.305000
9419.000000,38.875600,121.532000
9467.000000,38.811300,121.184000
9468.000000,38.791100,121.243000
9470.000000,38.858100,121.192000
9476.000000,38.860900,121.655000
9478.000000,38.857900,121.638000
9479.000000,38.834300,121.244000
9483.000000,38.870600,121.544000
9498.000000,38.788700,121.254000
9502.000000,38.918000,121.591000
9518.000000,38.879600,121.639000
9522.000000,39.070300,122.007000
9523.000000,39.099500,121.972000
9525.000000,39.092900,122.000000
9526.000000,39.117500,121.958000
9528.000000,38.840600,121.595000
9529.000000,38.908500,121.684000
9616.000000,38.943700,121.654000
9618.000000,38.894500,121.673000
9810.000000,39.274800,122.485000
9811.000000,38.872600,121.660000
9812.000000,38.901400,121.516000
10388.000000,41.804400,123.423000
10389.000000,41.788100,123.422000
10390.000000,41.801700,123.463000
10391.000000,41.755600,123.439000
10393.000000,41.883300,123.418000
10397.000000,41.788000,123.479000
10403.000000,39.857200,119.552000
10404.000000,39.834400,119.503000
10405.000000,39.798700,119.445000
10409.000000,39.799800,119.553000
10411.000000,39.929600,119.599000
10413.000000,39.807900,119.451000
10419.000000,40.035300,119.823000
10421.000000,39.981600,119.759000
10428.000000,39.857900,119.484000
10433.000000,39.775400,119.553000
10453.000000,39.783800,119.412000
10532.000000,41.747200,123.396000
10535.000000,41.710200,123.454000
10540.000000,41.852400,123.672000
10543.000000,41.738400,123.496000
10544.000000,41.891200,123.668000
10545.000000,41.736300,123.421000
10546.000000,41.757600,123.488000
10549.000000,41.917500,123.744000
10550.000000,41.780300,123.602000
10551.000000,41.758600,123.413000
19204.000000,39.165500,118.828000
19206.000000,39.154100,118.864000
19208.000000,39.114700,118.918000
19213.000000,39.127500,118.998000
19218.000000,39.428100,118.881000
19223.000000,39.137800,118.968000
19417.000000,39.554000,119.279000
23065.000000,41.749100,123.426000
23372.000000,38.900200,121.629000
23376.000000,38.831000,121.280000
23381.000000,38.889400,121.560000
23382.000000,39.222800,122.373000
23383.000000,38.800000,121.242000
23384.000000,38.884000,121.277000
23385.000000,38.769900,121.296000
23387.000000,38.803900,121.204000
23389.000000,38.851300,121.697000
23390.000000,38.829400,121.708000
23395.000000,39.052200,121.992000
23396.000000,39.089200,121.967000
23853.000000,41.884400,123.777000
24565.000000,39.129900,122.019000
24576.000000,38.941500,121.681000
25918.000000,39.197700,118.894000
27191.000000,39.850100,122.324000
27210.000000,38.876600,121.636000
27343.000000,38.922300,121.690000
27399.000000,38.929100,121.656000
27428.000000,38.965500,121.644000
27458.000000,38.923800,121.586000
28429.000000,40.710400,120.854000
29173.000000,40.597400,120.678000
29175.000000,40.469300,120.831000
29178.000000,40.582600,120.723000
29179.000000,40.602600,120.684000
29180.000000,40.629200,120.690000
29187.000000,40.654900,120.815000
30295.000000,40.675100,120.796000
30296.000000,40.622700,120.751000
30331.000000,40.627900,120.668000
30333.000000,40.599200,120.761000
30335.000000,40.612400,120.701000
30336.000000,40.605100,120.710000
30342.000000,40.535100,120.796000
30343.000000,40.513800,120.866000
30345.000000,40.494700,120.812000
30445.000000,40.111400,119.759000
30447.000000,40.233500,120.136000
30448.000000,40.079300,120.017000
30573.000000,39.986900,119.892000
30578.000000,40.001500,119.898000
30590.000000,40.247300,120.373000
30591.000000,40.281300,119.803000
30592.000000,40.895400,120.119000
30593.000000,40.065600,119.818000
30594.000000,40.077300,119.945000
31761.000000,38.919400,121.650000
33262.000000,40.190100,124.563000
33263.000000,40.379500,123.955000
33264.000000,40.766300,125.601000
33265.000000,41.037400,124.312000
33266.000000,40.068100,124.374000
33267.000000,40.090200,124.442000
33268.000000,40.371200,124.115000
33269.000000,40.728700,124.798000
33287.000000,40.138100,124.383000
33668.000000,40.587900,124.530000
33669.000000,41.057400,124.631000
33673.000000,39.715700,123.695000
33674.000000,40.149700,124.364000
33808.000000,41.252300,125.445000
