402.000000,45.802600,126.635000,dongbei
404.000000,45.753000,126.622000,dongbei
405.000000,45.738900,126.612000,dongbei
406.000000,45.835800,126.587000,dongbei
407.000000,45.763400,126.589000,dongbei
408.000000,45.804300,126.569000,dongbei
409.000000,45.854400,126.590000,dongbei
1124.000000,44.298600,128.250000,dongbei
1127.000000,44.503200,128.807000,dongbei
1128.000000,44.405500,128.669000,dongbei
1129.000000,44.556400,128.805000,dongbei
1882.000000,43.103400,128.883000,dongbei
1884.000000,42.037200,128.099000,dongbei
2454.000000,47.166000,120.403000,dongbei
2455.000000,47.397100,120.441000,dongbei
2456.000000,47.430900,120.518000,dongbei
2457.000000,47.275100,119.894000,dongbei
2528.000000,49.291200,119.763000,dongbei
2536.000000,42.183200,128.136000,dongbei
2538.000000,49.487600,119.765000,dongbei
2539.000000,50.268000,120.175000,dongbei
2606.000000,48.316200,118.185000,dongbei
8376.000000,45.382700,128.492000,dongbei
9276.000000,38.854700,121.716000,dongbei
9277.000000,39.090100,122.004000,dongbei
9279.000000,38.859800,121.334000,dongbei
9280.000000,38.912400,121.612000,dongbei
9281.000000,38.887600,121.637000,dongbei
9284.000000,40.908000,121.891000,dongbei
9288.000000,38.896000,121.612000,dongbei
9289.000000,38.960300,121.644000,dongbei
9292.000000,38.883100,121.701000,dongbei
9294.000000,38.840200,121.644000,dongbei
9295.000000,38.851200,121.672000,dongbei
9296.000000,38.872000,121.627000,dongbei
9301.000000,38.910000,121.661000,dongbei
9302.000000,38.889800,121.664000,dongbei
9303.000000,38.888500,121.703000,dongbei
9305.000000,39.997400,122.923000,dongbei
9306.000000,38.953800,121.632000,dongbei
9308.000000,38.906800,121.630000,dongbei
9309.000000,38.899200,121.658000,dongbei
9362.000000,38.841200,121.565000,dongbei
9363.000000,38.841900,121.622000,dongbei
9371.000000,38.884800,121.654000,dongbei
9376.000000,38.827500,121.656000,dongbei
9378.000000,38.939000,121.701000,dongbei
9381.000000,38.889200,121.664000,dongbei
9385.000000,38.893300,121.562000,dongbei
9387.000000,38.888000,121.516000,dongbei
9389.000000,38.912000,121.584000,dongbei
9390.000000,38.866400,121.676000,dongbei
9391.000000,38.889100,121.669000,dongbei
9394.000000,38.900900,121.432000,dongbei
9396.000000,39.120000,121.790000,dongbei
9397.000000,39.887300,122.996000,dongbei
9398.000000,38.957400,121.494000,dongbei
9402.000000,45.751700,126.624000,dongbei
9415.000000,38.941200,121.671000,dongbei
9416.000000,38.896900,121.640000,dongbei
9418.000000,38.840900,121.305000,dongbei
9419.000000,38.875600,121.532000,dongbei
9422.000000,45.762700,126.612000,dongbei
9423.000000,45.798600,126.646000,dongbei
9448.000000,45.795300,126.624000,dongbei
9452.000000,45.769000,126.599000,dongbei
9467.000000,38.811300,121.184000,dongbei
9468.000000,38.791100,121.243000,dongbei
9470.000000,38.858100,121.192000,dongbei
9476.000000,38.860900,121.655000,dongbei
9478.000000,38.857900,121.638000,dongbei
9479.000000,38.834300,121.244000,dongbei
9483.000000,38.870600,121.544000,dongbei
9498.000000,38.788700,121.254000,dongbei
9502.000000,38.918000,121.591000,dongbei
9518.000000,38.879600,121.639000,dongbei
9522.000000,39.070300,122.007000,dongbei
9523.000000,39.099500,121.972000,dongbei
9525.000000,39.092900,122.000000,dongbei
9526.000000,39.117500,121.958000,dongbei
9528.000000,38.840600,121.595000,dongbei
9529.000000,38.908500,121.684000,dongbei
9535.000000,44.801400,128.476000,dongbei
