16,34.5808,112.464
54,35.4374,113.329
63,35.4722,113.407
86,29.9436,120.571
177,30.1957,120.134
178,30.2184,120.188
181,30.2768,120.15
201,30.1268,120.124
203,34.6467,112.511
204,34.668,112.472
205,34.648,112.477
207,34.6295,112.446
208,34.7066,112.374
209,34.6996,112.576
211,34.7038,112.471
212,34.6788,112.598
214,33.9076,111.73
215,33.7498,112.264
217,33.6587,111.742
245,29.7182,121.321
248,29.6935,121.734
253,29.8059,121.896
255,29.864,121.816
270,29.4419,121.977
271,29.2971,121.799
273,29.826,121.809
282,28.1805,113.009
316,28.1639,112.951
319,28.2288,112.935
321,28.2082,112.941
322,28.2164,112.98
324,28.1971,112.996
325,28.1615,112.991
326,28.2397,112.967
328,28.1744,113
329,28.1707,112.931
330,28.2273,112.956
331,28.1725,112.983
332,28.1453,112.991
333,28.222,112.962
335,28.1842,112.985
336,28.2244,113.043
337,28.1951,113.079
338,28.015,112.991
339,28.051,113.038
340,28.0871,113.029
341,28.2499,113.012
342,28.2251,113.018
343,28.2349,113.008
344,28.2154,112.936
345,28.4494,112.786
346,28.4073,114.1
348,27.9884,112.619
349,28.1761,112.982
351,28.1544,112.888
359,28.3997,113.022
360,28.4195,112.759
367,22.8472,112.893
368,22.9502,113.009
371,23.0765,113.074
374,24.1967,113.381
377,24.108,112.885
378,24.1081,113.358
385,25.2398,114.167
387,25.0013,113.727
398,21.7041,112.774
400,21.8357,111.948
401,21.8887,112.006
402,45.8026,126.635
404,45.753,126.622
405,45.7389,126.612
406,45.8358,126.587
407,45.7634,126.589
408,45.8043,126.569
409,45.8544,126.59
421,21.5028,111.512
424,21.5945,111.836
425,21.5693,111.824
426,23.139,114.411
431,23.0444,114.402
432,23.2871,114.07
440,23.0999,113.255
441,23.1651,113.29
442,23.1329,113.304
443,23.1348,113.208
444,23.0941,113.197
446,23.6112,113.814
447,23.1101,113.452
449,22.992,113.268
451,23.5392,113.79
465,23.0743,113.362
466,23.1892,113.297
468,23.1382,113.283
469,23.0805,113.251
475,22.4695,114.044
483,22.2847,114.131
484,22.278,114.207
488,22.2295,114.187
489,22.2486,114.108
499,22.2027,114.116
502,22.3162,114.215
510,29.2234,121.964
512,22.161,114.25
515,22.2507,114.175
517,29.661,121.388
518,22.2448,114.119
520,22.3532,114.047
525,22.3303,114.351
527,22.2429,114.068
528,22.2668,114.179
530,22.3062,114.118
531,22.322,114.11
