16.000000,34.580800,112.464000
54.000000,35.437400,113.329000
63.000000,35.472200,113.407000
86.000000,29.943600,120.571000
177.000000,30.195700,120.134000
178.000000,30.218400,120.188000
181.000000,30.276800,120.150000
201.000000,30.126800,120.124000
203.000000,34.646700,112.511000
204.000000,34.668000,112.472000
205.000000,34.648000,112.477000
207.000000,34.629500,112.446000
208.000000,34.706600,112.374000
209.000000,34.699600,112.576000
211.000000,34.703800,112.471000
212.000000,34.678800,112.598000
214.000000,33.907600,111.730000
215.000000,33.749800,112.264000
217.000000,33.658700,111.742000
245.000000,29.718200,121.321000
248.000000,29.693500,121.734000
253.000000,29.805900,121.896000
255.000000,29.864000,121.816000
270.000000,29.441900,121.977000
271.000000,29.297100,121.799000
273.000000,29.826000,121.809000
282.000000,28.180500,113.009000
316.000000,28.163900,112.951000
319.000000,28.228800,112.935000
321.000000,28.208200,112.941000
322.000000,28.216400,112.980000
324.000000,28.197100,112.996000
325.000000,28.161500,112.991000
326.000000,28.239700,112.967000
328.000000,28.174400,113.000000
329.000000,28.170700,112.931000
330.000000,28.227300,112.956000
331.000000,28.172500,112.983000
332.000000,28.145300,112.991000
333.000000,28.222000,112.962000
335.000000,28.184200,112.985000
336.000000,28.224400,113.043000
337.000000,28.195100,113.079000
338.000000,28.015000,112.991000
339.000000,28.051000,113.038000
340.000000,28.087100,113.029000
341.000000,28.249900,113.012000
342.000000,28.225100,113.018000
343.000000,28.234900,113.008000
344.000000,28.215400,112.936000
345.000000,28.449400,112.786000
346.000000,28.407300,114.100000
348.000000,27.988400,112.619000
349.000000,28.176100,112.982000
351.000000,28.154400,112.888000
359.000000,28.399700,113.022000
360.000000,28.419500,112.759000
367.000000,22.847200,112.893000
368.000000,22.950200,113.009000
371.000000,23.076500,113.074000
374.000000,24.196700,113.381000
377.000000,24.108000,112.885000
378.000000,24.108100,113.358000
385.000000,25.239800,114.167000
387.000000,25.001300,113.727000
398.000000,21.704100,112.774000
400.000000,21.835700,111.948000
401.000000,21.888700,112.006000
402.000000,45.802600,126.635000
404.000000,45.753000,126.622000
405.000000,45.738900,126.612000
406.000000,45.835800,126.587000
407.000000,45.763400,126.589000
408.000000,45.804300,126.569000
409.000000,45.854400,126.590000
421.000000,21.502800,111.512000
424.000000,21.594500,111.836000
425.000000,21.569300,111.824000
426.000000,23.139000,114.411000
431.000000,23.044400,114.402000
432.000000,23.287100,114.070000
440.000000,23.099900,113.255000
441.000000,23.165100,113.290000
442.000000,23.132900,113.304000
443.000000,23.134800,113.208000
444.000000,23.094100,113.197000
446.000000,23.611200,113.814000
447.000000,23.110100,113.452000
449.000000,22.992000,113.268000
451.000000,23.539200,113.790000
465.000000,23.074300,113.362000
466.000000,23.189200,113.297000
468.000000,23.138200,113.283000
469.000000,23.080500,113.251000
475.000000,22.469500,114.044000
483.000000,22.284700,114.131000
484.000000,22.278000,114.207000
488.000000,22.229500,114.187000
489.000000,22.248600,114.108000
499.000000,22.202700,114.116000
502.000000,22.316200,114.215000
510.000000,29.223400,121.964000
512.000000,22.161000,114.250000
515.000000,22.250700,114.175000
517.000000,29.661000,121.388000
518.000000,22.244800,114.119000
520.000000,22.353200,114.047000
525.000000,22.330300,114.351000
527.000000,22.242900,114.068000
528.000000,22.266800,114.179000
530.000000,22.306200,114.118000
531.000000,22.322000,114.110000
534.000000,22.317300,114.183000
536.000000,22.344600,114.144000
541.000000,25.223400,121.524000
576.000000,25.050000,121.517000
578.000000,25.167000,121.467000
579.000000,25.130500,121.552000
580.000000,25.131700,121.489000
581.000000,25.116300,121.556000
586.000000,25.040000,121.611000
589.000000,25.161400,121.553000
602.000000,25.132100,121.851000
605.000000,25.014200,121.527000
606.000000,25.001400,121.586000
626.000000,27.709100,100.762000
628.000000,27.694100,100.795000
630.000000,27.656100,100.762000
635.000000,27.738900,100.836000
638.000000,31.354100,120.624000
639.000000,31.341000,120.627000
642.000000,31.358700,120.691000
648.000000,31.380900,120.588000
702.000000,25.058600,121.557000
704.000000,24.998300,121.512000
707.000000,25.095800,121.530000
708.000000,23.090900,113.207000
711.000000,25.050000,121.571000
716.000000,25.094900,121.603000
718.000000,25.054700,121.518000
720.000000,25.033200,121.522000
721.000000,25.018300,121.504000
737.000000,25.107100,121.573000
745.000000,22.333000,114.208000
756.000000,25.207400,121.732000
760.000000,22.246600,114.189000
767.000000,25.024200,121.490000
768.000000,23.121100,113.270000
769.000000,25.067700,121.503000
771.000000,22.235700,114.103000
773.000000,22.183800,114.277000
778.000000,22.279300,113.928000
791.000000,22.411800,114.127000
823.000000,24.420300,118.111000
829.000000,24.415600,118.050000
843.000000,24.427000,118.082000
844.000000,24.401800,118.078000
849.000000,31.299400,120.745000
874.000000,23.134700,113.323000
911.000000,23.510800,120.881000
914.000000,23.517000,120.972000
928.000000,23.138400,113.407000
940.000000,24.170900,121.451000
947.000000,25.658100,100.123000
949.000000,25.882700,100.092000
950.000000,21.989600,120.821000
952.000000,25.864900,100.112000
956.000000,25.839100,100.165000
959.000000,22.640900,120.276000
960.000000,22.586900,120.261000
966.000000,23.718000,120.748000
981.000000,22.355400,114.125000
993.000000,24.813000,121.282000
1049.000000,23.186900,113.233000
1053.000000,23.094500,113.294000
1082.000000,30.275500,120.068000
1083.000000,30.251800,120.028000
1093.000000,30.244700,120.138000
1096.000000,29.595500,119.087000
1098.000000,29.560500,118.881000
1099.000000,29.563600,119.104000
1107.000000,35.487500,113.306000
1108.000000,35.420800,113.386000
1124.000000,44.298600,128.250000
1125.000000,18.243900,109.512000
1127.000000,44.503200,128.807000
1128.000000,44.405500,128.669000
1129.000000,44.556400,128.805000
1230.000000,18.263300,109.739000
1232.000000,18.159300,109.646000
1233.000000,18.217400,109.505000
1234.000000,18.328600,109.169000
1235.000000,18.250300,109.373000
1237.000000,18.435400,109.674000
1238.000000,29.500700,103.819000
1239.000000,30.653700,103.974000
1240.000000,30.668300,104.107000
1241.000000,30.658100,104.004000
1242.000000,30.671000,104.015000
1307.000000,30.780000,120.461000
1318.000000,18.229700,109.580000
1342.000000,27.915500,109.629000
1364.000000,31.190000,121.494000
1365.000000,31.298400,121.528000
1368.000000,22.848500,113.252000
1379.000000,18.373200,110.006000
1444.000000,22.546700,114.871000
1447.000000,18.707500,110.236000
1475.000000,26.903300,100.258000
1480.000000,26.880200,100.225000
1481.000000,26.873200,100.212000
1483.000000,27.009200,100.301000
1485.000000,26.859500,100.228000
1486.000000,26.920900,100.216000
1489.000000,23.909200,101.549000
1492.000000,27.164400,100.183000
1494.000000,27.682900,100.785000
1525.000000,32.040200,119.076000
1526.000000,32.067700,118.775000
1527.000000,32.036800,118.826000
1528.000000,32.011700,118.805000
1529.000000,31.996200,118.754000
1532.000000,32.018800,118.829000
1533.000000,32.119400,118.728000
1542.000000,18.212600,109.470000
1548.000000,29.977800,117.989000
1557.000000,25.017600,102.664000
1558.000000,25.091600,102.683000
1559.000000,25.005100,102.720000
1561.000000,24.977100,102.664000
1562.000000,25.072400,102.802000
1563.000000,24.794300,103.284000
1566.000000,25.031600,102.730000
1578.000000,31.064100,121.198000
1611.000000,22.145500,113.592000
1613.000000,22.229600,113.596000
1614.000000,22.155300,113.550000
1641.000000,18.121500,109.551000
1647.000000,22.570600,114.000000
1653.000000,39.148500,117.243000
1655.000000,39.149000,117.249000
1657.000000,39.170300,117.318000
1660.000000,39.097800,117.211000
1662.000000,39.094500,117.155000
1663.000000,38.975000,117.850000
1664.000000,18.438800,109.631000
1667.000000,18.191600,109.477000
1668.000000,39.092800,117.171000
1669.000000,39.179600,117.244000
1670.000000,39.116200,117.181000
1673.000000,22.471200,113.848000
1674.000000,40.191300,117.603000
1688.000000,29.542600,106.336000
1689.000000,29.907700,106.812000
1690.000000,29.596300,106.596000
1695.000000,29.552300,106.397000
1696.000000,29.611900,106.445000
1697.000000,29.566100,106.567000
1698.000000,29.424200,107.783000
1715.000000,29.549900,106.550000
1718.000000,29.540100,106.498000
1768.000000,39.169900,117.171000
1769.000000,39.182000,117.189000
1770.000000,39.073800,117.161000
1771.000000,39.185600,117.170000
1773.000000,39.104000,117.151000
1774.000000,39.174100,117.181000
1775.000000,39.118900,117.132000
1776.000000,39.158700,117.198000
1778.000000,39.089100,117.170000
1779.000000,39.097000,117.167000
1781.000000,39.145800,117.188000
1813.000000,31.629500,120.294000
1882.000000,43.103400,128.883000
1884.000000,42.037200,128.099000
1913.000000,29.664000,91.112000
2000.000000,39.934800,116.379000
2001.000000,39.925900,116.408000
2025.000000,24.583100,117.004000
2026.000000,43.248500,84.206000
2027.000000,44.063300,81.183100
2292.000000,22.562600,114.107000
2293.000000,22.493900,114.021000
2294.000000,19.368200,109.557000
2295.000000,19.704800,109.308000
2296.000000,19.504100,109.557000
2299.000000,19.980900,110.361000
2301.000000,20.000600,110.322000
2303.000000,22.540800,114.137000
2305.000000,22.555600,113.966000
2308.000000,19.978700,110.359000
2309.000000,20.007100,110.258000
2312.000000,22.489000,113.996000
2315.000000,22.738400,114.086000
2321.000000,16.601100,112.701000
2327.000000,18.697900,109.015000
2359.000000,22.515100,114.023000
2360.000000,22.615200,114.436000
2365.000000,22.485300,113.921000
2366.000000,19.683000,110.998000
2368.000000,18.764500,110.576000
2369.000000,19.244300,109.025000
2383.000000,22.634600,114.234000
2385.000000,22.603200,114.295000
2397.000000,18.709900,109.027000
2399.000000,22.619000,114.363000
2440.000000,22.478900,113.994000
2441.000000,22.609200,114.423000
2443.000000,22.555600,114.568000
2444.000000,22.612100,114.541000
2450.000000,22.187800,113.479000
2452.000000,22.093100,114.037000
2454.000000,47.166000,120.403000
2455.000000,47.397100,120.441000
2456.000000,47.430900,120.518000
2457.000000,47.275100,119.894000
2470.000000,37.522800,122.101000
2471.000000,37.455300,122.190000
2473.000000,22.120800,113.504000
2475.000000,24.292500,116.165000
2476.000000,24.400900,116.322000
2477.000000,24.381100,116.404000
2480.000000,24.421700,116.362000
2481.000000,24.243500,116.157000
2498.000000,22.347600,112.567000
2499.000000,22.324700,112.537000
2500.000000,22.313700,112.589000
2502.000000,22.299000,112.492000
2503.000000,22.383200,112.595000
2505.000000,22.293200,112.551000
2508.000000,22.410600,112.572000
2517.000000,22.369000,112.598000
2518.000000,22.294800,112.558000
2523.000000,49.640000,117.309000
2528.000000,49.291200,119.763000
2536.000000,42.183200,128.136000
2538.000000,49.487600,119.765000
2539.000000,50.268000,120.175000
2568.000000,36.090400,120.317000
2569.000000,36.049600,120.287000
2570.000000,36.061100,120.358000
2571.000000,36.094000,120.357000
2572.000000,36.052000,120.397000
2573.000000,36.014900,120.350000
2574.000000,36.049100,120.295000
2575.000000,36.020100,120.280000
2576.000000,36.080400,120.373000
2577.000000,36.031200,120.357000
2578.000000,36.047400,120.361000
2580.000000,36.167100,120.621000
2582.000000,49.533000,117.485000
2585.000000,49.606000,117.353000
2606.000000,48.316200,118.185000
2622.000000,31.206900,120.705000
2625.000000,31.161200,120.682000
2626.000000,31.168100,120.698000
2627.000000,31.163600,120.766000
2628.000000,27.226800,100.087000
2651.000000,24.801500,110.466000
2653.000000,24.794100,110.510000
2661.000000,27.889200,99.900100
2663.000000,36.294900,117.118000
2664.000000,28.404400,98.755000
2665.000000,36.255900,117.077000
2668.000000,36.296300,117.089000
2671.000000,34.281500,108.967000
2697.000000,22.491500,113.565000
2716.000000,34.273900,108.902000
2717.000000,34.294200,108.932000
2718.000000,34.196200,109.001000
2719.000000,34.216500,108.935000
2720.000000,34.225900,108.959000
2721.000000,34.234000,108.910000
2722.000000,34.169800,108.956000
2723.000000,34.356500,109.234000
2724.000000,34.393100,109.292000
2725.000000,34.408800,108.989000
2726.000000,34.474900,107.874000
2727.000000,34.528300,110.059000
2733.000000,30.842000,120.458000
2734.000000,30.872100,120.386000
2735.000000,30.829600,120.399000
2737.000000,30.898700,120.457000
2738.000000,28.297100,99.426200
2742.000000,27.641900,99.696500
2746.000000,27.821200,99.703700
2747.000000,27.816000,99.943600
2753.000000,28.222100,99.339100
2769.000000,25.028900,98.467900
2770.000000,24.959200,98.445600
2772.000000,25.186600,98.537100
